,shape_area,binomial
4054,13475374983.161844,Rhinolophus rouxii
4055,261063678.50275,Rhinolophus subrufus
4056,13158769327.82393,Rhinolophus arcuatus
4057,96496244750.38992,Rhinolophus subrufus
4058,1467872615182.1943,Rhinolophus denti
4059,494202634706.5909,Rhinolophus denti
4060,8515991920.570445,Rhinolophus maclaudi
4061,35554177.95286563,Rhinolophus maclaudi
4062,1564641660.23882,Rhinolophus subrufus
4063,7347641918.147906,Rhinolophus subrufus
4064,114390259580.00513,Rhinolophus subrufus
4065,4638741955.19854,Rhynchomys soricoides
4066,2934752157.0302186,Scotophilus borbonicus
4067,10436264395.716864,Rhinolophus subrufus
4068,2034654832075.607,Rhinopoma microphyllum
4069,4558835703.469724,Rousettus bidens
4070,62096761.01093271,Rousettus bidens
4071,150847173323.3122,Rousettus bidens
4072,561836515.8056216,Rubrisciurus rubriventer
4073,5271081033.56451,Saccolaimus peli
4074,738968554347.5391,Spermophilus xanthoprymnus
4075,50309208301.461334,Spilocuscus maculatus
4076,58132304451.60493,Saguinus leucopus
4077,2956998137.4997864,Saimiri vanzolinii
4078,5518032515.888536,Spilocuscus maculatus
4079,456870734.20839316,Spilocuscus maculatus
4080,124448318.58479185,Taphozous australis
4081,1643990869.0922303,Spilocuscus maculatus
4082,1775258.050349473,Spilocuscus maculatus
4083,19049352.997686107,Spilocuscus maculatus
4084,73402526335.49178,Gerbilliscus phillipsi
4085,8835445092.287384,Solomys salebrosus
4086,3178920199.1668043,Solomys salebrosus
4087,15051526414.394203,Sorex milleri
4088,49083012655.58543,Spalax giganteus
4089,2276063289.4124203,Spilocuscus maculatus
4090,337253282.7760681,Spilocuscus maculatus
4091,111659382.58429837,Sundasciurus moellendorffi
4092,1102617446.5682445,Spilocuscus maculatus
4093,38863832.94814863,Spilocuscus maculatus
4094,2040893489.6469054,Spilocuscus maculatus
4095,802351901422.1561,Spilocuscus maculatus
4096,447564747.3178961,Nesoromys ceramicus
4097,1641468482.6694226,Spilocuscus maculatus
4098,343226572.42235154,Spilocuscus maculatus
4099,4837307434.060249,Crocidura lanosa
4100,669583894.0666435,Spilocuscus maculatus
4101,10113318.53337216,Sundasciurus moellendorffi
4102,1955606094720.5242,Tapirus terrestris
4103,4803483965134.305,Gerbilliscus validus
4104,7098867036.559475,Spilocuscus maculatus
4105,8642464350.496233,Spilocuscus maculatus
4106,2993889368.0563393,Strigocuscus celebensis
4107,214647670.52007866,Taphozous australis
4108,33869359950.938004,Tapirus terrestris
4109,8299230002486.24,Lophostoma brasiliense
4110,17571891793.56103,Spilocuscus maculatus
4111,1752579319.5711482,Srilankamys ohiensis
4112,123251850881.91667,Trachypithecus obscurus
4113,142003023680.6024,Trachypithecus obscurus
4114,5050330506.467213,Sturnira tildae
4115,3573568834902.0874,Tapirus terrestris
4116,413315111.9887786,Sundasciurus moellendorffi
4117,15594318.752374455,Sundasciurus moellendorffi
4118,2659531.428838701,Sundasciurus moellendorffi
4119,50383646.70590624,Trachypithecus obscurus
4120,1901996137.1726215,Syconycteris carolinae
4121,25961920005.67922,Taeromys callitrichus
4122,5808324.689880897,Taphozous australis
4123,431797400.3480137,Taphozous australis
4124,18236444065.18919,Syconycteris carolinae
4125,5021080237247.277,Tadarida aegyptiaca
4126,60783734.57020885,Taphozous australis
4127,2325163745865.711,Taterillus gracilis
4128,11558967.18748815,Trachypithecus obscurus
4129,370796560.50941473,Trachypithecus obscurus
4130,12946500011.642237,Thomasomys eleusis
4131,52265829169.845985,Thomasomys oreas
4132,18700803032.03383,Thomasomys silvestris
4133,4274232944.0488777,Trachypithecus vetulus
4134,5874387042.247206,Trachypithecus vetulus
4135,7390741864.930634,Trachypithecus vetulus
4136,6230574679.572991,Trachypithecus laotum
4137,2160082397.065814,Tupaia chrysogaster
4138,1132852185.1882064,Tupaia nicobarica
4139,3681264530.2263603,Tylomys panamensis
4140,3182787119.4438972,Microtus kikuchii
4141,1337364370016.3901,Vampyressa pusilla
4142,447001587062.06287,Vernaya fulva
4143,43110574324.66019,Myotis csorbai
4144,1203993679.4389834,Crocidura suaveolens
4145,1960458499.065867,Rousettus aegyptiacus
4146,13867472101.249681,Rousettus aegyptiacus
4147,712779614111.2169,Proechimys gardneri
4148,146832365643.6263,Mazama nana
4149,412173897948.4855,Mazama nana
4150,25640891324828.734,Crocidura suaveolens
4151,12278561084.416265,Crocidura suaveolens
4152,21920629.022614557,Nycticebus coucang
4153,439712926.53821474,Rousettus aegyptiacus
4154,921749986.4018297,Rousettus aegyptiacus
4155,5871567999.061002,Crocidura manengubae
4156,1591241871.7295716,Rousettus aegyptiacus
4157,916883925261.9292,Ovis dalli
4158,1249073283519.731,Ovis dalli
4159,17140218366.943249,Ovis dalli
4160,332804244385.084,Ovis dalli
4161,1676578753.530846,Saguinus nigricollis
4162,241676820953.2003,Alouatta palliata
4163,1714038775776.675,Ovis dalli
4164,512446561.2097196,Alouatta palliata
4165,130726019891.18867,Semnopithecus hector
4166,201218341827.04694,Hylobates albibarbis
4167,125529973644.90076,Aotus brumbacki
4168,53554508274.76914,Saguinus nigricollis
4169,64634146599.07887,Saguinus nigricollis
4170,95258734332.9516,Saguinus nigricollis
4171,40810499967.438866,Alouatta palliata
4172,304032610881.53033,Alouatta palliata
4173,6733937440.531458,Alouatta palliata
4174,10591036.936388858,Alouatta palliata
4175,44735062.34268943,Alouatta palliata
4176,320585872091.7116,Triaenops rufus
4177,326108495.2986292,Didelphis marsupialis
4178,532144055494.6682,Micronycteris brosseti
4179,9605937247425.447,Didelphis marsupialis
4180,512399037.75711226,Didelphis marsupialis
4181,5050104610.945538,Didelphis marsupialis
4182,2776423811360.3022,Ningaui ridei
4183,185748841.9021547,Planigale maculata
4184,2066155758.5806458,Planigale maculata
4185,48589789107.77615,Pseudochirulus forbesi
4186,2440355997.3419957,Planigale maculata
4187,21079640.073702227,Planigale maculata
4188,48587498128.807526,Sminthopsis bindi
4189,557111844063.7396,Perameles nasuta
4190,687348297442.3053,Aepyprymnus rufescens
4191,7508286420.048266,Pseudochirops coronatus
4192,137883389178.12085,Hemicentetes semispinosus
4193,669821242256.1432,Setifer setosus
4194,1771222321033.1504,Hylomys suillus
4195,320886620.4272041,Nilopegamys plumbeus
4196,74879780318.0407,Crocidura pullata
4197,4986204547148.049,Crocidura turba
4198,30663753309922.027,Lepus americanus
4199,249569514930.89648,Lepus americanus
4200,513276900609.8856,Lepus comus
4201,1385153205163.3047,Lepus peguensis
4202,1320231761534.4316,Lepus habessinicus
4203,508619309857.4862,Pronolagus rupestris
4204,51068828446.364,Sylvilagus robustus
4205,41558427881.24499,Sorex planiceps
4206,99229101723.72504,Sorex veraepacis
4207,177174358016.57974,Soriculus nigrescens
4208,6074777900.413069,Olallamys albicauda
4209,1522447941807.7363,Anourosorex squamipes
4210,142841123348.5661,Euroscaptor grandis
4211,453773965.34586877,Tupaia minor
4212,734569144478.5804,Tupaia minor
4213,2082660403.8154776,Tupaia minor
4214,21690714.64074144,Peromyscus madrensis
4215,46777110253.1366,Euroscaptor micrura
4216,889263116.4900538,Tupaia minor
4217,213544302119.11804,Talpa caucasica
4218,112469898.50760786,Tupaia minor
4219,4150725467.5482984,Antechinus swainsonii
4220,801314211.8914251,Potorous tridactylus
4221,2337434252.9359813,Potorous tridactylus
4222,216595774253.83542,Callicebus cinerascens
4223,1980820709422.0298,Paracynictis selousi
4224,3171172988341.305,Conepatus leuconotus
4225,25059832958706.92,Mephitis mephitis
4226,185743021.8638092,Nomascus hainanus
4227,236274667876.9824,Callicebus lucifer
4228,2134124174173.9932,Bdeogale nigripes
4229,22114829400.25771,Martes americana
4230,75780188944.2155,Martes americana
4231,16688003709391.727,Taxidea taxus
4232,1591213789.7399492,Genetta servalina
4233,4901660.983238717,Genetta servalina
4234,9812052591245.096,Viverricula indica
4235,1182359326.3531177,Viverricula indica
4236,4738787980.804683,Viverricula indica
4237,199898452.0124345,Viverricula indica
4238,38085572183.33742,Viverricula indica
4239,443742887.52991754,Viverricula indica
4240,56184840.37138793,Peromyscus madrensis
4241,5590914821.592277,Viverricula indica
4242,293714291.85138553,Viverricula indica
4243,439714306.2338867,Potamochoerus larvatus
4244,52917735357.13412,Viverricula indica
4245,43058014591.41225,Viverricula indica
4246,128870689629.84596,Viverricula indica
4247,1591244553.9873428,Potamochoerus larvatus
4248,1635205740530.0442,Marmota broweri
4249,95261985349.19768,Dipodomys panamintinus
4250,391379456958.42346,Sciurus aberti
4251,22443551258.03957,Urocitellus mollis
4252,706472856151.7335,Urocitellus mollis
4253,89693093138.95647,Wyulda squamicaudata
4254,167385190337.0408,Callospermophilus saturatus
4255,109132069801.71411,Neotamias speciosus
4256,153812732652.94992,Orthogeomys grandis
4257,50936038168.10687,Microdipodops pallidus
4258,27742059888478.36,Dicrostonyx groenlandicus
4259,10756097983703.201,Microtus longicaudus
4260,1189778928973.462,Phenacomys intermedius
4261,339263849343.8691,Neotoma stephensi
4262,158019640512.67783,Mico emiliae
4263,1960458715.0290427,Hipposideros gigas
4264,640493232.9336191,Hipposideros gigas
4265,433491442948.42035,Nycticebus coucang
4266,2544272580.8799295,Rhinolophus ziama
4267,315124696.6544317,Glauconycteris kenyacola
4268,4511183718.034943,Neoromicia somalica
4269,7933564726.865835,Graphiurus johnstoni
4270,49467103156.686226,Scotophilus nucella
4271,316060899.420974,Scotophilus nucella
4272,6447760607.38075,Sylvisorex camerunensis
4273,300089738939.2097,Gerbilliscus gambiana
4274,372808063077.88403,Stenocephalemys albipes
4275,635042894593.7777,Platyrrhinus albericoi
4276,2062739193.7120235,Crocidura ramona
4277,61833796872.22754,Calomys fecundus
4278,655349109853.8674,Necromys lenguarum
4279,66703953.445169166,Rhynchomys tapulao
4280,31996406764.74113,Trinomys paratus
4281,21104366.17474308,Macrotarsomys petteri
4282,26740540751.44557,Dasypus yepesi
4283,41040392476.68507,Amblysomus septentrionalis
4284,392557895.2273769,Amblysomus septentrionalis
4285,55657248.586789995,Amblysomus septentrionalis
4286,1631261497.455634,Microgale jenkinsae
4287,259234930.25326782,Peromyscus madrensis
4288,664323544370.9132,Platyrrhinus nigellus
4289,531637232.2780354,Abrocoma budini
4290,418847655.45332134,Thomasomys vulcani
4291,76123974.73522404,Apomys camiguinensis
4292,15243137826.459497,Ctenomys pundti
4293,331756621.3183432,Ctenomys johannis
4294,1423488718.8712187,Myotis hajastanicus
4295,1082321818198.1904,Tragulus kanchil
4296,739058816218.3503,Tragulus kanchil
4297,118354446203.84892,Cryptotis tropicalis
4298,557011000.3575271,Tragulus kanchil
4299,433477005165.3499,Tragulus kanchil
4300,145307480.63953584,Peromyscus madrensis
4301,144982374037.0734,Tragulus kanchil
4302,529066116.05465865,Eonycteris robusta
4303,712407593187.9102,Rhipidomys emiliae
4304,1552852318.2220328,Brucepattersonius paradisus
4305,150140928407.53867,Genetta bourloni
4306,130903870972.08676,Platyrrhinus ismaeli
4307,185723035995.58966,Thrichomys pachyurus
4308,7602510350.740616,Hapalemur meridionalis
4309,4152952381109.793,Proteles cristata
4310,98969096004.08356,Hylopetes platyurus
4311,433487752992.2754,Hylopetes platyurus
4312,283160874.55667,Hapalemur meridionalis
4313,46099697.01066345,Pteropus cognatus
4314,12697274.464284725,Pteropus cognatus
4315,2635793558672.9976,Proteles cristata
4316,3125750992.311989,Crocidura watasei
4317,4792215383.604685,Kerivoula lenis
4318,3175088422.83585,Pteropus cognatus
4319,604109573.4708126,Monodelphis ronaldi
4320,127060003458.71544,Kerivoula lenis
4321,14195525113.453978,Harpiola isodon
4322,74271654405.71306,Spermophilus ralli
4323,46395419.72344224,Cuscomys ashaninka
4324,14726782.968709016,Babyrousa togeanensis
4325,521978553.8123735,Babyrousa togeanensis
4326,21677657.069111966,Tympanoctomys aureus
4327,4887343149804.014,Pipistrellus alaschanicus
4328,6195851642.761966,Pipistrellus alaschanicus
4329,2521663903.202479,Phyllomys kerri
4330,7892474263.574519,Pipistrellus alaschanicus
4331,663728939.7270467,Pipistrellus alaschanicus
4332,593415940448.421,Marmosops pinheiroi
4333,439754051.228702,Eonycteris robusta
4334,10102166439.71954,Anourosorex schmidi
4335,3823159084.1930947,Ctenomys fodax
4336,2721940281.394299,Lepilemur milanoii
4337,40190282887.56353,Pipistrellus raceyi
4338,2496670576.434438,Lepilemur betsileo
4339,570626737.0831059,Pteropus rennelli
4340,57175929.79761214,Lepilemur tymerlachsoni
4341,4303822678.11747,Lepilemur otto
4342,455114166.95821387,Apodemus epimelas
4343,27634989945.7487,Thomasomys cinnameus
4344,229824048.89290577,Peromyscus sagax
4345,3903740168.909041,Eonycteris robusta
4346,1565481923.5903869,Eonycteris robusta
4347,109272007855.41399,Cryptotis orophila
4348,7349328542.747692,Eonycteris robusta
4349,206628948.91567755,Eonycteris robusta
4350,20277258181.46409,Eonycteris robusta
4351,959814679.3847059,Eonycteris robusta
4352,30983417.002094008,Eonycteris robusta
4353,13277268703.873232,Eonycteris robusta
4354,688899516.9269977,Eonycteris robusta
4355,13159835902.13038,Eonycteris robusta
4356,284834375123.3226,Geomys breviceps
4357,1088972347603.6667,Cryptonanus chacoensis
4358,821742923.7930218,Crocidura newmarki
4359,1267705397.761036,Pongo pygmaeus
4360,18512873958.42669,Lycaon pictus
4361,217785060.6522265,Suncus fellowesgordoni
4362,7275826874576.492,Nectomys rattus
4363,297687411214.01904,Neotoma fuscipes
4364,174142202664.59995,Suncus malayanus
4365,185748014.73357525,Xeromys myoides
4366,24655539854.95371,Callicebus aureipalatii
4367,2477962865258.9985,Nyctalus plancyi
4368,293698204.02405053,Nycticebus coucang
4369,49338160.3376846,Zyzomys woodwardi
4370,708721042653.8079,Macroscelides proboscideus
4371,22159249435.456707,Muntiacus montanus
4372,80482117196.65251,Handleyomys fuscatus
4373,1739798574806.3367,Aethomys kaiseri
4374,36099102259.543304,Akodon sylvanus
4375,1888494781.6773336,Brachylagus idahoensis
4376,22894825644.32805,Mico acariensis
4377,703737423029.6515,Acomys louisae
4378,48581593738.99961,Brachyuromys betsileoensis
4379,170877974150.29605,Strigocuscus celebensis
4380,11086629892352.81,Sturnira tildae
4381,659073233.9049972,Monophyllus plethodon
4382,1373759869888.9084,Dasyprocta punctata
4383,371892271.6327523,Monophyllus plethodon
4384,37389803505.469055,Bandicota savilei
4385,131239024290.07616,Necromys temchuki
4386,181371674.72127756,Myotis adversus
4387,56845218.14671962,Myotis adversus
4388,17186970015.968296,Allochrocebus preussi
4389,350838344.57007986,Allochrocebus preussi
4390,738946322637.8068,Chaerephon plicatus
4391,433489939560.95605,Chaerephon plicatus
4392,254200336102.97528,Rhinopithecus roxellana
4393,166205441048.30112,Crocidura thalia
4394,337284142.3824662,Hipposideros papua
4395,1607128615083.37,Hipposideros beatus
4396,4842462238.026055,Sus philippensis
4397,1081302322.1419523,Sus philippensis
4398,426208275.9991517,Sus philippensis
4399,120745537.70668177,Sus philippensis
4400,28240219.39029559,Eulemur cinereiceps
4401,14907428690714.025,Eumops auripendulus
4402,1060457991.1611645,Sus philippensis
4403,500621989966.16125,Crocidura ludia
4404,155840839.94857934,Sus philippensis
4405,366486191.66453975,Sus philippensis
4406,430877234.8428236,Apodemus avicennicus
4407,387146736.4937058,Sus philippensis
4408,532829384.1347764,Sus philippensis
4409,305308553.63509244,Sus philippensis
4410,38154873109.66226,Bos sauveli
4411,177182454.78144607,Myotis adversus
4412,116720002.35773109,Myotis adversus
4413,124811997.6184715,Sus philippensis
4414,6183150722278.586,Glyphonycteris sylvestris
4415,311754978.5129596,Sus philippensis
4416,44624753668.20618,Sundasciurus jentinki
4417,876641927.9982268,Sundasciurus rabori
4418,59884233.830590494,Tupaia palawanensis
4419,121772568486.14935,Bassaricyon neblina
4420,370734467.92660064,Nycticebus coucang
4421,1877706108306.9314,Acomys spinosissimus
4422,2556891016.987765,Eliurus carletoni
4423,9912238841.574783,Desmomys yaldeni
4424,121772568486.14935,Bassaricyon neblina
4425,1526632514.6538737,Myotis adversus
4426,1294291584.1255245,Sus philippensis
4427,21545501237278.824,Cervus canadensis
4428,316361296.6669253,Cervus canadensis
4429,579312611.0988919,Sus philippensis
4430,1144743606.1380699,Marmosops pakaraimae
4431,187226727.64265123,Zyzomys woodwardi
4432,50080958.90216346,Zyzomys woodwardi
4433,9870080.832398657,Myotis yanbarensis
4434,6439681.445714394,Zyzomys woodwardi
4435,5153497.859879673,Zyzomys woodwardi
4436,15538444.241860444,Zyzomys woodwardi
4437,6732454.854073327,Zyzomys woodwardi
4438,10619872.420419298,Zyzomys woodwardi
4439,22225893.075912938,Zyzomys woodwardi
4440,13446807.513446696,Zyzomys woodwardi
4441,1819418368.934786,Zyzomys woodwardi
4442,420582786.2883893,Mustela tonkinensis
4443,2139335464.1885555,Mormopterus acetabulosus
4444,10253192194.80658,Callosciurus finlaysonii
4445,164906428.16761723,Paratriaenops furculus
4446,6319751.691574399,Paratriaenops furculus
4447,862432048.7827204,Crocidura thomensis
4448,13307211666.373074,Fukomys foxi
4449,249021471.34345716,Rhinopoma hadramauticum
4450,841151098.4899042,Rhinolophus xinanzhongguoensis
4451,3877350218187.839,Dermanura phaeotis
4452,15355588951.730932,Ctenomys emilianus
4453,3162221593548.99,Megaloglossus woermanni
4454,38722627225.857414,Scotophilus trujilloi
4455,9714484210.36441,Murina gracilis
